SampID,Study ID,Ecosystem,State,Estuary,EstType,Lat,Long,LatLongType,Lvl1EcoRegCode,Lvl1EcoReg,Lvl2EcoReg,KGzone,Cdepth,SfcCDMeth,SfcCDDepth,SfcCD,RhizCDMeth,RhizCDDepth,RhizCD,StkMeth,Stk30,Stk50,Stk100,PercGrav,PercSand,PercSilt,PercClay,PercFines,GrainType,z,zlow,zhigh,VegGrp
495,2,EM,CA,SPB,TDE,38.19611,-122.32103,SPEC,Med,11,11.1,Csb,50,LOI,0-10,0.03,LOI,20-30,0.013,LOI,60.83,90.86,NA,NA,NA,NA,NA,NA,NA,0.901,NA,0.901,NA
496,2,EM,CA,SPB,TDE,38.1948,-122.32229,SPEC,Med,11,11.1,Csb,50,LOI,0-10,0.03,LOI,20-30,0.022,LOI,76.37,116.86,NA,NA,NA,NA,NA,NA,NA,0.927,NA,0.927,NA
497,2,EM,CA,SPB,TDE,38.19241,-122.32333,SPEC,Med,11,11.1,Csb,50,LOI,0-10,0.022,LOI,20-30,0.03,LOI,82.12,119.56,NA,NA,NA,NA,NA,NA,NA,0.928,NA,0.928,NA
498,2,EM,CA,SPB,TDE,38.18979,-122.32291,SPEC,Med,11,11.1,Csb,50,LOI,0-10,0.027,LOI,20-30,0.02,LOI,64.16,103.12,NA,NA,NA,NA,NA,NA,NA,1.063,NA,1.063,NA
499,2,EM,CA,SPB,TDE,38.19595,-122.32569,SPEC,Med,11,11.1,Csb,50,LOI,0-10,0.026,LOI,20-30,0.023,LOI,73.77,131.47,NA,NA,NA,NA,NA,NA,NA,0.96,NA,0.96,NA
500,2,EM,CA,SPB,TDE,38.1986,-122.32366,SPEC,Med,11,11.1,Csb,50,LOI,0-10,0.023,LOI,20-30,0.017,LOI,59.84,89.2,NA,NA,NA,NA,NA,NA,NA,0.937,NA,0.937,NA
501,2,EM,CA,SPB,TDE,38.19781,-122.32535,SPEC,Med,11,11.1,Csb,50,LOI,0-10,0.024,LOI,20-30,0.02,LOI,72.06,120.58,NA,NA,NA,NA,NA,NA,NA,0.966,NA,0.966,NA
502,2,EM,CA,SPB,TDE,38.18946,-122.32067,SPEC,Med,11,11.1,Csb,50,LOI,0-10,0.027,LOI,20-30,0.016,LOI,58.7,112.96,NA,NA,NA,NA,NA,NA,NA,1.026,NA,1.026,NA
503,2,EM,CA,SPB,TDE,38.18654,-122.31923,SPEC,Med,11,11.1,Csb,50,LOI,0-10,0.03,LOI,20-30,0.033,LOI,94.59,126.78,NA,NA,NA,NA,NA,NA,NA,0.901,NA,0.901,NA
504,2,EM,CA,SPB,TDE,38.18762,-122.31982,SPEC,Med,11,11.1,Csb,54,LOI,0-10,0.028,LOI,20-30,0.018,LOI,63.8,95.09,NA,NA,NA,NA,NA,NA,NA,0.895,NA,0.895,NA
511,2,EM,CA,SPB,TDE,38.17819,-122.55355,SPEC,Med,11,11.1,Csb,50,LOI,0-10,0.027,LOI,20-30,0.029,LOI,80.27,127.95,NA,NA,NA,NA,NA,NA,NA,0.924,NA,0.924,Sl-suc
512,2,EM,CA,SPB,TDE,38.17971,-122.54304,SPEC,Med,11,11.1,Csb,48,LOI,0-10,0.025,LOI,20-30,0.019,LOI,61.75,97.22,NA,NA,NA,NA,NA,NA,NA,1.02,NA,1.02,Sl-suc
513,2,EM,CA,SPB,TDE,38.17855,-122.54968,SPEC,Med,11,11.1,Csb,50,LOI,0-10,0.027,LOI,20-30,0.019,LOI,65.55,113.51,NA,NA,NA,NA,NA,NA,NA,0.866,NA,0.866,Sl-suc
514,2,EM,CA,SPB,TDE,38.16315,-122.55443,SPEC,Med,11,11.1,Csb,52,LOI,0-10,0.021,LOI,20-30,0.023,LOI,69.66,112.28,NA,NA,NA,NA,NA,NA,NA,0.838,NA,0.838,Sl-suc
515,2,EM,CA,SPB,TDE,38.15877,-122.55368,SPEC,Med,11,11.1,Csb,50,LOI,0-10,0.029,LOI,20-30,0.015,LOI,67.56,98.46,NA,NA,NA,NA,NA,NA,NA,0.987,NA,0.987,Sl-suc
516,2,EM,CA,SPB,TDE,38.16128,-122.55406,SPEC,Med,11,11.1,Csb,52,LOI,0-10,0.023,LOI,20-30,0.023,LOI,66.34,107.86,NA,NA,NA,NA,NA,NA,NA,0.86,NA,0.86,Sl-suc
517,2,EM,CA,SUI,TDE,38.19149,-122.01363,SPEC,Med,11,11.1,Csa,52,LOI,0-10,0.029,LOI,20-30,0.027,LOI,91.91,155.36,NA,NA,NA,NA,NA,NA,NA,1.094,NA,1.094,NA
518,2,EM,CA,SUI,TDE,38.18954,-122.01191,SPEC,Med,11,11.1,Csa,50,LOI,0-10,0.024,LOI,20-30,0.033,LOI,92.64,134.48,NA,NA,NA,NA,NA,NA,NA,1.08,NA,1.08,NA
519,2,EM,CA,SUI,TDE,38.19053,-122.01279,SPEC,Med,11,11.1,Csa,46,LOI,0-10,0.046,LOI,20-30,0.038,LOI,126.52,182.36,NA,NA,NA,NA,NA,NA,NA,1.042,NA,1.042,NA
520,2,EM,CA,SUI,TDE,38.20234,-122.03694,SPEC,Med,11,11.1,Csa,50,LOI,0-10,0.036,LOI,20-30,0.026,LOI,103.92,177.61,NA,NA,NA,NA,NA,NA,NA,1.004,NA,1.004,NA
521,2,EM,CA,SUI,TDE,38.20242,-122.03942,SPEC,Med,11,11.1,Csa,52,LOI,0-10,0.027,LOI,20-30,0.036,LOI,91.34,158.91,NA,NA,NA,NA,NA,NA,NA,1.069,NA,1.069,NA
522,2,EM,CA,SUI,TDE,38.20225,-122.03844,SPEC,Med,11,11.1,Csa,52,LOI,0-10,0.046,LOI,20-30,0.039,LOI,126.01,193.97,NA,NA,NA,NA,NA,NA,NA,1.051,NA,1.051,NA
529,2,EM,CA,SSF,TDE,37.50215,-122.10011,SPEC,Med,11,11.1,Csb,52,LOI,0-10,0.024,LOI,20-30,0.015,LOI,56.63,90.13,NA,NA,NA,NA,NA,NA,NA,0.931,NA,0.931,NA
530,2,EM,CA,SSF,TDE,37.49982,-122.09796,SPEC,Med,11,11.1,Csb,48,LOI,0-10,0.022,LOI,20-30,0.016,LOI,52.46,80.77,NA,NA,NA,NA,NA,NA,NA,0.98,NA,0.98,NA
531,2,EM,CA,SSF,TDE,37.50082,-122.09895,SPEC,Med,11,11.1,Csb,52,LOI,0-10,0.022,LOI,20-30,0.015,LOI,54.95,83.76,NA,NA,NA,NA,NA,NA,NA,0.943,NA,0.943,NA
532,2,EM,CA,SSF,TDE,37.50683,-122.09317,SPEC,Med,11,11.1,Csb,50,LOI,0-10,0.024,LOI,20-30,0.013,LOI,53.64,86.16,NA,NA,NA,NA,NA,NA,NA,0.873,NA,0.873,NA
533,2,EM,CA,SSF,TDE,37.50288,-122.0889,SPEC,Med,11,11.1,Csb,52,LOI,0-10,0.03,LOI,20-30,0.016,LOI,65.39,110.55,NA,NA,NA,NA,NA,NA,NA,0.986,NA,0.986,NA
534,2,EM,CA,SSF,TDE,37.50433,-122.09128,SPEC,Med,11,11.1,Csb,50,LOI,0-10,0.025,LOI,20-30,0.014,LOI,58.95,90.17,NA,NA,NA,NA,NA,NA,NA,0.9,NA,0.9,NA
535,22,EM,BC,CLA,EMB,49.0875,-125.7324,SPEC,PNW-For,7,7.1,Cfb,88,LOI,0-9.6,0.017,LOI,19.1-30.6,0.015,LOI,48.17,64.7,105.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
536,22,EM,BC,CLA,EMB,49.0876,-125.7326,SPEC,PNW-For,7,7.1,Cfb,63.3,LOI,0-10,0.021,LOI,20-30,0.016,CHN&LOI,53.7,69.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
537,22,EM,BC,CLA,EMB,49.0876,-125.7327,SPEC,PNW-For,7,7.1,Cfb,66,LOI,0-10.1,0.031,LOI,20.1-30.2,0.015,LOI,79.16,146.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
538,22,EM,BC,CLA,EMB,49.0877,-125.7328,SPEC,PNW-For,7,7.1,Cfb,37,LOI,0-10.8,0.025,LOI,20-30.8,0.006,LOI,50.14,62.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
542,22,EM,BC,CLA,EMB,49.1411,-125.6696,SPEC,PNW-For,7,7.1,Cfb,30,LOI,0-10,0.027,LOI,20-30,0.013,CHN&LOI,58.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543,22,EM,BC,CLA,EMB,49.1414,-125.6662,SPEC,PNW-For,7,7.1,Cfb,62,LOI,0-10.6,0.024,LOI,19.8-30.3,0.036,CHN&LOI,93.93,157.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
544,22,EM,BC,CLA,EMB,49.1414,-125.6663,SPEC,PNW-For,7,7.1,Cfb,40,LOI,0-10.5,0.037,LOI,20-30.5,0.032,LOI,108.15,156.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
545,22,EM,BC,CLA,EMB,49.1415,-125.6664,SPEC,PNW-For,7,7.1,Cfb,24,LOI,0-10,0.035,LOI,20-24,0.039,LOI,112.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
547,22,EM,BC,CLA,EMB,49.1416,-125.6664,SPEC,PNW-For,7,7.1,Cfb,30,CHN&LOI,0-10.5,0.021,CHN&LOI,19.5-31,0.043,CHN&LOI,86.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,22,EM,BC,CLA,EMB,49.1414,-125.6662,SPEC,PNW-For,7,7.1,Cfb,30,LOI,0-10,0.033,LOI,20-30,0.053,LOI,133.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,22,EM,BC,CLA,EMB,49.1414,-125.6661,SPEC,PNW-For,7,7.1,Cfb,41.3,LOI,0-10.7,0.03,LOI,20-30.7,0.033,LOI,94.2,169.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,22,EM,BC,CLA,EMB,49.1414,-125.6661,SPEC,PNW-For,7,7.1,Cfb,30,LOI,0-10.5,0.031,LOI,19.5-30,0.014,LOI,76.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,22,EM,BC,CYP,TDE,49.2791,-125.9075,SPEC,PNW-For,7,7.1,Cfb,46,LOI,0-9.7,0.034,LOI,20.6-30.3,0.032,LOI,107.67,173.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,22,EM,BC,CYP,TDE,49.279,-125.9076,SPEC,PNW-For,7,7.1,Cfb,30,LOI,0-9.4,0.027,LOI,20.6-30.0,0.024,LOI,75.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,22,EM,BC,CYP,TDE,49.2794,-125.9093,SPEC,PNW-For,7,7.1,Cfb,51,CHN,0-9.6,0.022,CHN,20.7-30.3,0.031,CHN&LOI,82.28,126.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,22,EM,BC,CYP,TDE,49.2792,-125.9093,SPEC,PNW-For,7,7.1,Cfb,38,CHN,1.5-7.3,0.027,CHN,23.4-29.2,0.028,CHN&LOI,87.6,124.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,22,EM,BC,CYP,TDE,49.2789,-125.911,SPEC,PNW-For,7,7.1,Cfb,40,LOI,0-10,0.034,LOI,20-30,0.035,LOI,101.16,139.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,22,EM,BC,CYP,TDE,49.2788,-125.9109,SPEC,PNW-For,7,7.1,Cfb,30,LOI,1.3-10.4,0.036,LOI,19.6-30,0.028,LOI,94.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,22,EM,BC,CLA,EMB,49.137,-125.6708,SPEC,PNW-For,7,7.1,Cfb,27.1,CHN,0-7.8,0.024,CHN,23.3-27.1,0.013,CHN&LOI,75.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,22,EM,BC,CLA,EMB,49.1371,-125.6709,SPEC,PNW-For,7,7.1,Cfb,27,LOI,0-9,0.012,LOI,20.3-27,0.006,LOI,30.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,22,EM,BC,CLA,EMB,49.1372,-125.671,SPEC,PNW-For,7,7.1,Cfb,20,LOI,0-10,0.015,NA,NA,NA,LOI,40.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,22,EM,BC,CLA,EMB,49.1301,-125.6991,SPEC,PNW-For,7,7.1,Cfb,20,CHN,0-8.9,0.043,NA,NA,NA,CHN,236.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,22,EM,BC,CLA,EMB,49.1301,-125.8869,SPEC,PNW-For,7,7.1,Cfb,45,LOI,0-10,0.022,LOI,20-30,0.019,LOI,59.34,104.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,22,EM,BC,CLA,EMB,49.1302,-125.8869,SPEC,PNW-For,7,7.1,Cfb,28.8,LOI,0-10.4,0.031,LOI,19.6-28.8,0.019,LOI,75.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,22,EM,BC,CLA,EMB,49.1299,-125.8866,SPEC,PNW-For,7,7.1,Cfb,32.1,CHN,1.1-8.9,0.023,CHN,22.1-27.7,0.002,CHN&LOI,74.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,22,EM,BC,CLA,EMB,49.1302,-125.8867,SPEC,PNW-For,7,7.1,Cfb,25.5,CHN,0-7.8,0.033,CHN,20-24.4,0.007,CHN&LOI,91.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,38,EM,OR,COO,WDE,43.31959,-124.33137,SPEC,PNW-For,7,7.1,Csb,36,CHN,0-10,0.025,CHN,20-30,0.028,CHN,80.52,146.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,38,EM,OR,COO,WDE,43.28313,-124.32325,SPEC,PNW-For,7,7.1,Csb,32,CHN,0-10,0.036,CHN,20-30,0.03,CHN,103.7,NA,NA,NA,NA,NA,NA,NA,NA,1.232,NA,1.232,Sl-suc
571,3,SG,WA,PAD,EMB,48.48658,-122.5175,SPEC,PNW-For,7,7.1,Csb,54,LOI,0-10,0.009,LOI,20-30,0.006,CHN&LOI,20.76,34.26,NA,NA,NA,NA,NA,NA,NA,-1.505,0.007,NA,ZosMar
572,3,SG,WA,PAD,EMB,48.48658,-122.5175,SPEC,PNW-For,7,7.1,Csb,48,LOI,0-10,0.008,LOI,20-30,0.005,CHN&LOI,18.71,30.43,NA,NA,NA,NA,NA,NA,NA,-1.505,0.007,NA,ZosMar
573,3,SG,WA,PAD,EMB,48.5044,-122.5263,SPEC,PNW-For,7,7.1,Csb,32,LOI,0-10,0.006,LOI,20-30,0.005,CHN&LOI,18.44,NA,NA,NA,NA,NA,NA,NA,NA,-1.928,-0.273,NA,ZosMar
574,3,SG,WA,PAD,EMB,48.5044,-122.5263,SPEC,PNW-For,7,7.1,Csb,26,LOI,0-10,0.007,LOI,20-26,0.006,CHN&LOI,19.48,NA,NA,NA,NA,NA,NA,NA,NA,-1.928,-0.273,NA,ZosMar
575,3,SG,WA,PAD,EMB,48.54827,-122.55461,SPEC,PNW-For,7,7.1,Csb,70,LOI,0-10,0.006,LOI,20-30,0.005,CHN&LOI,16.98,27.06,NA,NA,NA,NA,NA,NA,NA,-3.33,-1.198,NA,ZosMar
576,3,SG,WA,PAD,EMB,48.54828,-122.55461,SPEC,PNW-For,7,7.1,Csb,72,LOI,0-10,0.008,LOI,20-30,0.006,CHN&LOI,21.79,33.5,NA,NA,NA,NA,NA,NA,NA,-3.33,-1.198,NA,ZosMar
577,3,SG,WA,PAD,EMB,48.56236,-122.5162,SPEC,PNW-For,7,7.1,Csb,88,LOI,0-10,0.007,LOI,20-30,0.005,CHN&LOI,15.82,24.09,72.72,NA,NA,NA,NA,NA,NA,-1.314,0.133,NA,ZosJap
578,3,FL,WA,PAD,EMB,48.559,-122.5083,SPEC,PNW-For,7,7.1,Csb,80,LOI,0-10,0.007,LOI,20-30,0.007,CHN&LOI,20.65,32.44,55.28,NA,NA,NA,NA,NA,NA,-0.507,0.665,NA,FL
579,3,SG,WA,SAM,RD,48.57888,-122.5406,SPEC,PNW-For,7,7.1,Csb,28,LOI,0-10,0.005,LOI,20-28,0.008,CHN&LOI,17.98,NA,NA,NA,NA,NA,NA,NA,NA,-2.078,-0.39,NA,ZosMar
580,3,FL,WA,SAM,RD,48.57913,-122.5406,SPEC,PNW-For,7,7.1,Csb,52,LOI,0-10,0.006,LOI,20-30,0.006,LOI,16.99,25.86,NA,NA,NA,NA,NA,NA,NA,-1.788,-0.196,NA,FL
581,3,SG,WA,SAM,RD,48.59956,-122.50273,SPEC,PNW-For,7,7.1,Csb,60,LOI,0-10,0.007,LOI,20-30,0.006,LOI,18.29,40.66,NA,NA,NA,NA,NA,NA,NA,-2.175,-0.455,NA,ZosMar
582,3,SG,WA,SAM,RD,48.59234,-122.50273,SPEC,PNW-For,7,7.1,Csb,74,LOI,0-10,0.006,LOI,20-30,0.006,CHN&LOI,16.16,25.32,NA,NA,NA,NA,NA,NA,NA,-2.175,-0.455,NA,ZosMar
583,3,SG,WA,SKA,RD,48.35107,-122.534,SPEC,PNW-For,7,7.1,Csb,62,LOI,0-10,0.009,LOI,20-30,0.006,CHN&LOI,25.05,36.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ZosMar
584,3,FL,WA,SKA,RD,48.35107,-122.534,SPEC,PNW-For,7,7.1,Csb,82,LOI,0-10,0.006,LOI,20-30,0.005,CHN&LOI,16.36,27.12,66.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,FL
585,3,SG,WA,SKA,RD,48.32825,-122.50154,SPEC,PNW-For,7,7.1,Csb,64,LOI,0-10,0.014,LOI,20-30,0.017,CHN&LOI,43.5,58.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ZosMar
586,3,FL,WA,SKA,RD,48.32825,-122.50154,SPEC,PNW-For,7,7.1,Csb,72,LOI,0-10,0.004,LOI,20-30,0.004,LOI,13.06,28.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FL
587,3,SG,WA,SKA,RD,48.30213,-122.44812,SPEC,PNW-For,7,7.1,Csb,56,LOI,0-10,0.006,LOI,20-30,0.006,CHN&LOI,19.32,32.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ZosMar
588,3,FL,WA,SKA,RD,48.30213,-122.44812,SPEC,PNW-For,7,7.1,Csb,62,LOI,0-10,0.007,LOI,20-30,0.006,LOI,19.22,31.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FL
589,3,SG,WA,SKA,RD,48.2777,-122.46978,SPEC,PNW-For,7,7.1,Csb,70,LOI,0-10,0.007,LOI,20-30,0.006,CHN&LOI,19.5,32.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ZosMar
590,3,FL,WA,SKA,RD,48.2777,-122.46978,SPEC,PNW-For,7,7.1,Csb,68,LOI,0-10,0.008,LOI,20-30,0.007,CHN&LOI,22.4,37.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FL
591,24,EM,CA,TIJ,WDE,32.567,-117.1309,SPEC,Med,11,11.1,BSk,44,LOI,0-10,0.019,LOI,24-26,0.014,LOI,47.99,80.69,NA,NA,NA,NA,NA,88,Avg 0-30,0.943,NA,0.943,Sl-suc
592,24,EM,CA,TIJ,WDE,32.5669,-117.1303,SPEC,Med,11,11.1,BSk,44,LOI,0-10,0.021,LOI,24-26,0.017,LOI,61.14,103.09,NA,NA,NA,NA,NA,80.1,Avg 0-30,0.911,NA,0.911,Sl-suc
593,24,EM,CA,TIJ,WDE,32.5667,-117.1297,SPEC,Med,11,11.1,BSk,44,LOI,0-10,0.022,LOI,24-26,0.021,LOI,63.32,109.06,NA,NA,NA,NA,NA,60.1,Avg 0-30,0.901,NA,0.901,Sl-suc
594,24,EM,CA,TIJ,WDE,32.5718,-117.1297,SPEC,Med,11,11.1,BSk,44,LOI,0-10,0.017,LOI,24-26,0.017,LOI,62.26,108.37,NA,NA,NA,NA,NA,85.7,Avg 0-30,0.986,NA,0.986,Sl-suc
595,24,EM,CA,TIJ,WDE,32.572,-117.1304,SPEC,Med,11,11.1,BSk,44,LOI,0-10,0.023,LOI,22-28,0.018,LOI,60.7,97.1,NA,NA,NA,NA,NA,88.6,Avg 0-30,0.943,NA,0.943,Sl-suc
596,24,EM,CA,TIJ,WDE,32.5723,-117.1311,SPEC,Med,11,11.1,BSk,44,LOI,0-10,0.02,LOI,24-26,0.019,LOI,61.65,109.64,NA,NA,NA,NA,NA,82.1,Avg 0-30,0.857,NA,0.857,Sl-suc
599,25,SG,CA,TOM,TDE,38.11,-122.86,GEN,Med,11,11.1,Csb,21,LOI,0-10,0.025,NA,NA,NA,CHN&LOI,72.01,NA,NA,NA,NA,NA,NA,97.9,Avg 0-21,NA,NA,NA,ZosMar
602,25,FL,CA,TOM,TDE,38.11,-122.86,GEN,Med,11,11.1,Csb,20.75,LOI,0-10,0.022,NA,NA,NA,LOI,70.14,NA,NA,NA,NA,NA,NA,98.3,Avg 0-20.75,NA,NA,NA,FL
603,25,SG,CA,TOM,TDE,38.16,-122.9,GEN,Med,11,11.1,Csb,21.5,LOI,0-8,0.014,NA,NA,NA,LOI,19.58,NA,NA,NA,NA,NA,NA,18.5,Avg 0-21.5,NA,NA,NA,ZosMar
604,25,SG,CA,TOM,TDE,38.16,-122.9,GEN,Med,11,11.1,Csb,27.5,LOI,0-8,0.004,LOI,22-27.5,0.005,CHN&LOI,9.31,NA,NA,NA,NA,NA,NA,4.1,Avg 0-27.5,NA,NA,NA,ZosMar
605,25,FL,CA,TOM,TDE,38.16,-122.9,GEN,Med,11,11.1,Csb,20,LOI,0-8,0.018,NA,NA,NA,CHN&LOI,36.02,NA,NA,NA,NA,NA,NA,97.4,Avg 0-20,NA,NA,NA,FL
606,25,SG,CA,TOM,TDE,38.16,-122.9,GEN,Med,11,11.1,Csb,21,LOI,0-8,0.002,NA,NA,NA,LOI,7.33,NA,NA,NA,NA,NA,NA,1.8,Avg 0-21,NA,NA,NA,ZosMar
607,25,SG,CA,TOM,TDE,38.16,-122.9,GEN,Med,11,11.1,Csb,24,LOI,0-10,0.007,NA,NA,NA,LOI,17.31,NA,NA,NA,NA,NA,NA,22.6,Avg 0-24,NA,NA,NA,ZosMar
608,25,FL,CA,TOM,TDE,38.16,-122.9,GEN,Med,11,11.1,Csb,21,LOI,0-8,0.01,NA,NA,NA,LOI,25.41,NA,NA,NA,NA,NA,NA,92,Avg 0-21,NA,NA,NA,FL
609,25,FL,CA,TOM,TDE,38.16,-122.9,GEN,Med,11,11.1,Csb,22.5,LOI,0-8,0.01,LOI,20-22.5,0.014,LOI,36.31,NA,NA,NA,NA,NA,NA,91.8,Avg 0-22.5,NA,NA,NA,FL
610,25,SG,CA,BOD,EMB,38.32,-123.05,GEN,Med,11,11.1,Csb,20.5,LOI,0-8,0.008,NA,NA,NA,CHN&LOI,31.83,NA,NA,NA,NA,NA,NA,15.1,Avg 0-20.5,NA,NA,NA,ZosMar
614,25,FL,CA,BOD,EMB,38.32,-123.05,GEN,Med,11,11.1,Csb,25.5,LOI,0-10,0.008,LOI,20-25.5,0.011,LOI,29.01,NA,NA,NA,NA,NA,NA,13.2,Avg 0-25.5,NA,NA,NA,FL
615,25,FL,CA,BOD,EMB,38.32,-123.05,GEN,Med,11,11.1,Csb,23,LOI,0-10,0.009,LOI,20-23,0.009,CHN&LOI,26.49,NA,NA,NA,NA,NA,NA,13,Avg 0-23,NA,NA,NA,FL
617,25,SG,CA,TOM,TDE,38.21,-122.94,GEN,Med,11,11.1,Csb,25.5,LOI,0-8,0.011,LOI,20-25.5,0.005,CHN&LOI,26.46,NA,NA,NA,NA,NA,NA,13.8,Avg 0-25.5,NA,NA,NA,ZosMar
618,25,SG,CA,TOM,TDE,38.21,-122.94,GEN,Med,11,11.1,Csb,23,LOI,0-10,0.008,LOI,20-23,0.008,CHN&LOI,23.14,NA,NA,NA,NA,NA,NA,11.9,Avg 0-23,NA,NA,NA,ZosMar
619,25,FL,CA,TOM,TDE,38.21,-122.94,GEN,Med,11,11.1,Csb,24.5,LOI,0-10,0.009,LOI,20-24.5,0.006,CHN&LOI,23.53,NA,NA,NA,NA,NA,NA,7.9,Avg 0-24.5,NA,NA,NA,FL
620,25,FL,CA,TOM,TDE,38.21,-122.94,GEN,Med,11,11.1,Csb,20,LOI,0-10,0.006,NA,NA,NA,LOI,14.91,NA,NA,NA,NA,NA,NA,4,Avg 0-20,NA,NA,NA,FL
623,25,SG,CA,NEW,WDE,33.61,-117.9,GEN,Med,11,11.1,BSk,24,LOI,0-10,0.011,LOI,20-24,0.014,LOI,40.52,NA,NA,NA,NA,NA,NA,97.5,Avg 0-24,NA,NA,NA,ZosMar
627,25,SG,CA,NEW,WDE,33.61,-117.9,GEN,Med,11,11.1,BSk,20,LOI,0-10,0.016,NA,NA,NA,LOI,54.24,NA,NA,NA,NA,NA,NA,96,Avg 0-20,NA,NA,NA,ZosMar
631,25,EM,CA,NEW,WDE,33.62597,-117.88922,SPEC,Med,11,11.1,BSk,23,LOI,0-10,0.025,LOI,20-23,0.003,CHN&LOI,31.89,NA,NA,NA,NA,NA,NA,31.6,Avg 0-23,1.08,NA,1.08,Sl-suc
632,25,EM,CA,NEW,WDE,33.6249,-117.88881,SPEC,Med,11,11.1,BSk,22,LOI,0-10,0.041,LOI,20-22,0.022,CHN&LOI,84.68,NA,NA,NA,NA,NA,NA,94,Avg 0-22,0.84,NA,0.84,Sl-suc
634,25,EM,CA,NEW,WDE,33.62853,-117.8884,SPEC,Med,11,11.1,BSk,22,LOI,0-10,0.038,LOI,20-22,0.012,LOI,78.56,NA,NA,NA,NA,NA,NA,95.7,Avg 0-22,0.809,NA,0.809,Sl-suc
635,25,EM,CA,ELK,WDE,36.8182,-121.76552,SPEC,Med,11,11.1,Csb,22,LOI,0-10,0.038,LOI,20-22,0.023,LOI,93.96,NA,NA,NA,NA,NA,NA,98.2,Avg 0-22,NA,NA,NA,Sl-suc
636,25,EM,CA,ELK,WDE,36.81745,-121.76419,SPEC,Med,11,11.1,Csb,20,LOI,0-10,0.031,NA,NA,NA,LOI,98.17,NA,NA,NA,NA,NA,NA,98.7,Avg 0-16,NA,NA,NA,Sl-suc
637,25,EM,CA,ELK,WDE,36.81294,-121.76804,SPEC,Med,11,11.1,Csb,20,LOI,0-10,0.027,NA,NA,NA,LOI,111.93,NA,NA,NA,NA,NA,NA,98.4,Avg 0-20,NA,NA,NA,Sl-suc
638,25,EM,CA,ELK,WDE,36.81749,-121.7642,SPEC,Med,11,11.1,Csb,24,LOI,0-10,0.032,LOI,20-24,0.02,LOI,78.28,NA,NA,NA,NA,NA,NA,96.9,Avg 0-24,NA,NA,NA,FL
644,25,SG,CA,BOD,EMB,38.32317,-123.05144,SPEC,Med,11,11.1,Csb,20,LOI,0-10,0.033,NA,NA,NA,LOI,93.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ZosMar
645,25,SG,CA,BOD,EMB,38.32315,-123.0516,SPEC,Med,11,11.1,Csb,20,LOI,0-10,0.005,NA,NA,NA,LOI,14.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ZosMar
646,25,SG,CA,BOD,EMB,38.32315,-123.0517,SPEC,Med,11,11.1,Csb,20,LOI,0-10,0.032,NA,NA,NA,LOI,102.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ZosMar
